date.time,gridpv.pot.node1,gridpv.pot.node2,gridpv.pot.node3,gridpv.pot.node4
1/3/15 12:30,0.0,0.0,0.0046720735200012,0.0070134307332196
1/3/15 13:30,0.0326592815271483,0.0611753739940474,0.0969437401755818,0.0758848789575593
1/3/15 14:30,0.112563364844708,0.1485002502769564,0.1057018271071475,0.1356173960960098
1/3/15 15:30,0.0944254576115618,0.2221442914319715,0.0969664702132951,0.2023706414013723
1/3/15 16:30,0.0943384350715185,0.1647612616051879,0.0450393725610723,0.078353677175041
1/3/15 17:30,0.0699162265541416,0.0602976534700795,0.0169337984057671,0.0330705016905859
1/3/15 18:30,0.0434025646817972,0.12081960855074,0.0067117654202354,0.0318721921207113
1/3/15 19:30,0.0186091887221319,0.0286426212217743,0.0190546789058465,0.003389887009044
1/3/15 20:30,0.011580822780263,0.0097479689251974,0.0168167166524346,0.0140321631450886
1/3/15 21:30,0.002204003774336,0.0006882309911368,0.0008685989751014,0.0
1/3/15 22:30,0.0,0.0,0.0,0.0
1/3/15 23:30,0.0,0.0,0.0,0.0
1/4/15 00:30,0.0,0.0,0.0,0.0
1/4/15 01:30,0.0,0.0,0.0,0.0
1/4/15 02:30,0.0,0.0,0.0,0.0
1/4/15 03:30,0.0,0.0,0.0,0.0
1/4/15 04:30,0.0,0.0,0.0,0.0
1/4/15 05:30,0.0,0.0,0.0,0.0
1/4/15 06:30,0.0,0.0,0.0,0.0
1/4/15 07:30,0.0,0.0,0.0,0.0
1/4/15 08:30,0.0,0.0,0.0,0.0
1/4/15 09:30,0.0,0.0,0.0,0.0
1/4/15 10:30,0.0,0.0,0.0,0.0
1/4/15 11:30,0.0,0.0,0.0,0.0
1/4/15 12:30,0.0,0.0,0.0018534071960919,0.0030046515840313
1/4/15 13:30,0.0125372798414662,0.0096993281591576,0.0113536448014613,0.0150729451165385
1/4/15 14:30,0.0369656577346137,0.0454974205600261,0.0485174711109404,0.0398122625486926
1/4/15 15:30,0.0603192432224432,0.0239396358887613,0.0593890787666238,0.0471436327299556
1/4/15 16:30,0.0577948399765029,0.0385316488119579,0.0628017338656378,0.0509985672389696
1/4/15 17:30,0.0588824078969401,0.0241985524200075,0.0512194673453235,0.03533524418124
1/4/15 18:30,0.1836718709687766,0.031433957780475,0.0205383587103948,0.0294380780129611
1/4/15 19:30,0.0421515731989359,0.0185407430477386,0.0348348826982114,0.0211973407464788
1/4/15 20:30,0.1565244114751522,0.0095297462046321,0.0137662528098122,0.0136786047228911
1/4/15 21:30,0.0200039671082404,0.000275407789567,0.0007600151742548,0.0
1/4/15 22:30,0.0,0.0,0.0,0.0
1/4/15 23:30,0.0,0.0,0.0,0.0
1/5/15 00:30,0.0,0.0,0.0,0.0
1/5/15 01:30,0.0,0.0,0.0,0.0
1/5/15 02:30,0.0,0.0,0.0,0.0
1/5/15 03:30,0.0,0.0,0.0,0.0
1/5/15 04:30,0.0,0.0,0.0,0.0
1/5/15 05:30,0.0,0.0,0.0,0.0
1/5/15 06:30,0.0,0.0,0.0,0.0
1/5/15 07:30,0.0,0.0,0.0,0.0
1/5/15 08:30,0.0,0.0,0.0,0.0
1/5/15 09:30,0.0,0.0,0.0,0.0
1/5/15 10:30,0.0,0.0,0.0,0.0
1/5/15 11:30,0.0,0.0,0.0,0.0
1/5/15 12:30,0.0,0.0,0.0702746732990638,0.0070125674892493
1/5/15 13:30,0.0585598562275874,0.1263876658097654,0.1642938690016639,0.0926172651246922
1/5/15 14:30,0.1144954535741737,0.0289040018728601,0.2986764270066532,0.3016021883308043
1/5/15 15:30,0.2594636908588486,0.31765277170236,0.4204210567924004,0.0399443625207147
1/5/15 16:30,0.2803588649454828,0.5082899733194592,0.5028047401940609,0.812186760120765
1/5/15 17:30,0.3542598163379769,0.5493937838717589,0.4199381068557902,0.5692337290444769
1/5/15 18:30,0.3010865623605557,0.5619488139202031,0.9479366453854126,0.4005880081899804
1/5/15 19:30,0.2470139436178092,0.5790067666317131,0.8262921483717982,0.6370812109091565
1/5/15 20:30,0.1128701790799987,0.3497023927580607,0.6779443345903483,0.7229235925333886
1/5/15 21:30,0.0190329909320108,0.1432381274599618,0.3055542307844512,0.2679859956690234
1/5/15 22:30,0.0,0.0,0.0,0.0
1/5/15 23:30,0.0,0.0,0.0,0.0
1/6/15 00:30,0.0,0.0,0.0,0.0
1/6/15 01:30,0.0,0.0,0.0,0.0
1/6/15 02:30,0.0,0.0,0.0,0.0
1/6/15 03:30,0.0,0.0,0.0,0.0
1/6/15 04:30,0.0,0.0,0.0,0.0
1/6/15 05:30,0.0,0.0,0.0,0.0
1/6/15 06:30,0.0,0.0,0.0,0.0
1/6/15 07:30,0.0,0.0,0.0,0.0
1/6/15 08:30,0.0,0.0,0.0,0.0
1/6/15 09:30,0.0,0.0,0.0,0.0
1/6/15 10:30,0.0,0.0,0.0,0.0
1/6/15 11:30,0.0,0.0,0.0,0.0
1/6/15 12:30,0.0,0.0,0.0038598947009844,0.0080194516317901
1/6/15 13:30,0.0395046934932451,0.0430994352725927,0.0469946320497182,0.0358541339647794
1/6/15 14:30,0.1180217504172484,0.1824136331012349,0.1253649761603828,0.0963253422719341
1/6/15 15:30,0.2224767288440785,0.1435349356156838,0.2515486289360687,0.2912250956094111
1/6/15 16:30,0.3638170767058613,0.2067722845420397,0.124947845437716,0.1728064961769953
1/6/15 17:30,0.4552849965205522,0.1804064262502996,0.0822526688329413,0.0101281591176437
1/6/15 18:30,0.2865424135952834,0.1381329582231983,0.1355840421293788,0.0910414234887185
1/6/15 19:30,0.3805288694878037,0.7285624009695313,0.1167912835558607,0.077068309116072
1/6/15 20:30,0.2179062616271013,0.5032557417842989,0.1737691817458499,0.1233254832297069
1/6/15 21:30,0.1082569595109371,0.0013804820888395,0.0033241357866464,0.0018057793358095
1/6/15 22:30,0.0,0.0,0.0,0.0
1/6/15 23:30,0.0,0.0,0.0,0.0
1/7/15 00:30,0.0,0.0,0.0,0.0
1/7/15 01:30,0.0,0.0,0.0,0.0
1/7/15 02:30,0.0,0.0,0.0,0.0
1/7/15 03:30,0.0,0.0,0.0,0.0
1/7/15 04:30,0.0,0.0,0.0,0.0
1/7/15 05:30,0.0,0.0,0.0,0.0
1/7/15 06:30,0.0,0.0,0.0,0.0
1/7/15 07:30,0.0,0.0,0.0,0.0
1/7/15 08:30,0.0,0.0,0.0,0.0
1/7/15 09:30,0.0,0.0,0.0,0.0
1/7/15 10:30,0.0,0.0,0.0,0.0
1/7/15 11:30,0.0,0.0,0.0,0.0
1/7/15 12:30,0.0,0.0,0.0207375748088,0.0100232536201524
1/7/15 13:30,0.0542456716310638,0.3190362618741668,0.3431012601124785,0.1915119252734004
1/7/15 14:30,0.1978668676678046,0.4952714450052999,0.5283990603400146,0.4093273381954587
1/7/15 15:30,0.2929207887501589,0.6433644106405951,0.6898563329503764,0.5487301910664447
1/7/15 16:30,0.3868137596436966,0.3321887545162881,0.5576773625539705,0.6107633437591493
1/7/15 17:30,0.534926970576913,0.5414331403077375,0.6189802707962402,0.7337592607697071
1/7/15 18:30,0.4612804643841164,0.5308100403390001,0.5874013882839624,0.6014207390478682
1/7/15 19:30,0.4329907766781434,0.7112943700273073,0.1655901626273175,0.017455164544756
1/7/15 20:30,0.2909880830631211,0.6935172560559402,0.4025687056138832,0.0079511177923378
1/7/15 21:30,0.0663372073488069,0.1110286781569668,0.0792740994379575,0.0024100753968411
1/7/15 22:30,0.0,0.0,0.0,0.0
1/7/15 23:30,0.0,0.0,0.0,0.0
1/8/15 00:30,0.0,0.0,0.0,0.0
1/8/15 01:30,0.0,0.0,0.0,0.0
1/8/15 02:30,0.0,0.0,0.0,0.0
1/8/15 03:30,0.0,0.0,0.0,0.0
1/8/15 04:30,0.0,0.0,0.0,0.0
1/8/15 05:30,0.0,0.0,0.0,0.0
1/8/15 06:30,0.0,0.0,0.0,0.0
1/8/15 07:30,0.0,0.0,0.0,0.0
1/8/15 08:30,0.0,0.0,0.0,0.0
1/8/15 09:30,0.0,0.0,0.0,0.0
1/8/15 10:30,0.0,0.0,0.0,0.0
1/8/15 11:30,0.0,0.0,0.0,0.0
1/8/15 12:30,0.0,0.0,0.110924391346155,0.0120326376777171
1/8/15 13:30,0.2204406363105978,0.3174094192138946,0.3576777872217994,0.1688815905584745
1/8/15 14:30,0.2469184015033671,0.5014615290958891,0.5396254804727822,0.4386020418510485
1/8/15 15:30,0.5027731811817647,0.671597526307858,0.7024631534898256,0.601187243918133
1/8/15 16:30,0.4986249915794729,0.8083242511603911,0.8348524895971715,0.6782382922360047
1/8/15 17:30,0.580264997110983,0.8792441638820951,0.9200212669094912,0.745961859004808
1/8/15 18:30,0.6547141058511395,0.6481193994406916,0.9335886170574068,0.7273010302673941
1/8/15 19:30,0.4127853654823364,0.6481205616418979,0.8755085694840079,0.6849293342109216
1/8/15 20:30,0.1870039129319781,0.6431406959827036,0.7011411966693635,0.3415643267335039
1/8/15 21:30,0.0247789995577643,0.1159610962504269,0.0400493603303548,0.2431297889873469
1/8/15 22:30,0.0,0.0,0.0,0.0
1/8/15 23:30,0.0,0.0,0.0,0.0
1/9/15 00:30,0.0,0.0,0.0,0.0
1/9/15 01:30,0.0,0.0,0.0,0.0
1/9/15 02:30,0.0,0.0,0.0,0.0
1/9/15 03:30,0.0,0.0,0.0,0.0
1/9/15 04:30,0.0,0.0,0.0,0.0
1/9/15 05:30,0.0,0.0,0.0,0.0
1/9/15 06:30,0.0,0.0,0.0,0.0
1/9/15 07:30,0.0,0.0,0.0,0.0
1/9/15 08:30,0.0,0.0,0.0,0.0
1/9/15 09:30,0.0,0.0,0.0,0.0
1/9/15 10:30,0.0,0.0,0.0,0.0
1/9/15 11:30,0.0,0.0,0.0,0.0
1/9/15 12:30,0.0,0.0,0.0041786343565612,0.0070147509887034
1/9/15 13:30,0.0957167330696554,0.0814143846005777,0.0464609797415937,0.0122768384761108
1/9/15 14:30,0.303451403216073,0.1463367238439433,0.0675546136152937,0.0325050722622555
1/9/15 15:30,0.2563484503784912,0.3034636549508626,0.1752796188777556,0.0342939621193372
1/9/15 16:30,0.4677723374767181,0.541073811326685,0.5775356448868347,0.0808330214163362
1/9/15 17:30,0.3174447426957877,0.3146933283928846,0.7892784174390823,0.2417494363517401
1/9/15 18:30,0.6734516961289632,0.1652407210909043,0.3997633094985845,0.609277654683921
1/9/15 19:30,0.4070749040869214,0.7282285004182363,0.8835040155893579,0.4271779196735935
1/9/15 20:30,0.1828943447279524,0.3617952189995791,0.3633718776165771,0.7179530845360369
1/9/15 21:30,0.0054384700107028,0.0016608099233922,0.2651197674744472,0.2720413874108196
1/9/15 22:30,0.0,0.0,0.0,0.0
1/9/15 23:30,0.0,0.0,0.0,0.0
1/10/15 00:30,0.0,0.0,0.0,0.0
1/10/15 01:30,0.0,0.0,0.0,0.0
1/10/15 02:30,0.0,0.0,0.0,0.0
1/10/15 03:30,0.0,0.0,0.0,0.0
1/10/15 04:30,0.0,0.0,0.0,0.0
1/10/15 05:30,0.0,0.0,0.0,0.0
1/10/15 06:30,0.0,0.0,0.0,0.0
1/10/15 07:30,0.0,0.0,0.0,0.0
1/10/15 08:30,0.0,0.0,0.0,0.0
1/10/15 09:30,0.0,0.0,0.0,0.0
1/10/15 10:30,0.0,0.0,0.0,0.0
1/10/15 11:30,0.0,0.0,0.0,0.0
1/10/15 12:30,0.0,0.0,0.0247807671468516,0.0120295038844806
1/10/15 13:30,0.2380933634311985,0.3455856001753082,0.3726817830434999,0.1688230891227726
1/10/15 14:30,0.2509168732521776,0.5315898286565335,0.5534556032315362,0.3563394972750771
1/10/15 15:30,0.537253223229861,0.6957569837482489,0.7206457870418841,0.5514172079985961
1/10/15 16:30,0.4814174731464255,0.834222164331281,0.861065289760963,0.6493955172906247
1/10/15 17:30,0.4088738074301007,0.923048445169248,0.953336081538806,0.7026762836093575
1/10/15 18:30,0.5674122392533946,0.9491819183987116,0.9815397380005172,0.7145936101315075
1/10/15 19:30,0.741559698428248,0.8944397630922849,0.93024257604154,0.6960918355642168
1/10/15 20:30,0.5914065855258817,0.7243166455192691,0.7678680364829253,0.3645030301942915
1/10/15 21:30,0.3536524076855752,0.2841142423126382,0.3537231407360385,0.3131257913828235
1/10/15 22:30,0.0,0.0,0.0,0.0
1/10/15 23:30,0.0,0.0,0.0,0.0
1/11/15 00:30,0.0,0.0,0.0,0.0
1/11/15 01:30,0.0,0.0,0.0,0.0
1/11/15 02:30,0.0,0.0,0.0,0.0
1/11/15 03:30,0.0,0.0,0.0,0.0
1/11/15 04:30,0.0,0.0,0.0,0.0
1/11/15 05:30,0.0,0.0,0.0,0.0
1/11/15 06:30,0.0,0.0,0.0,0.0
1/11/15 07:30,0.0,0.0,0.0,0.0
1/11/15 08:30,0.0,0.0,0.0,0.0
1/11/15 09:30,0.0,0.0,0.0,0.0
1/11/15 10:30,0.0,0.0,0.0,0.0
1/11/15 11:30,0.0,0.0,0.0,0.0
1/11/15 12:30,0.0,0.0,0.0642900992038378,0.008018697200085
1/11/15 13:30,0.1355716535399213,0.0792875545005108,0.1040094749326836,0.1123193422301495
1/11/15 14:30,0.0657524797796895,0.2047421581788279,0.3069764752473423,0.328920421062971
1/11/15 15:30,0.0734485829194752,0.1424529900491103,0.2247736933523162,0.5041336813539848
1/11/15 16:30,0.0732995985826196,0.0706910819942087,0.2184776544579061,0.3613482224660096
1/11/15 17:30,0.1187889952018621,0.1818671069570441,0.3632503090784148,0.3771815894536676
1/11/15 18:30,0.162622050750019,0.115860257794107,0.1744727729543783,0.3424990568816088
1/11/15 19:30,0.1465931617681916,0.4895710174894729,0.3033463514808984,0.1467959989241108
1/11/15 20:30,0.0818097338146993,0.1215943789497732,0.2667588987014865,0.1258663490643476
1/11/15 21:30,0.0334912343962718,0.1142154401363072,0.2000274059398241,0.0036278264780106
1/11/15 22:30,0.0,0.0,0.0,0.0
1/11/15 23:30,0.0,0.0,0.0,0.0
1/12/15 00:30,0.0,0.0,0.0,0.0
1/12/15 01:30,0.0,0.0,0.0,0.0
1/12/15 02:30,0.0,0.0,0.0,0.0
1/12/15 03:30,0.0,0.0,0.0,0.0
1/12/15 04:30,0.0,0.0,0.0,0.0
1/12/15 05:30,0.0,0.0,0.0,0.0
1/12/15 06:30,0.0,0.0,0.0,0.0
1/12/15 07:30,0.0,0.0,0.0,0.0
1/12/15 08:30,0.0,0.0,0.0,0.0
1/12/15 09:30,0.0,0.0,0.0,0.0
1/12/15 10:30,0.0,0.0,0.0,0.0
1/12/15 11:30,0.0,0.0,0.0,0.0
1/12/15 12:30,0.0,0.0,0.0041772388965162,0.0080143447094789
1/12/15 13:30,0.0374395253874589,0.034198373727691,0.0334020964475589,0.0415895335501522
1/12/15 14:30,0.0506786235291769,0.1239522102886672,0.0406580471477088,0.0534819560956682
1/12/15 15:30,0.0343113002700742,0.0614929451488779,0.0473858091685926,0.0629683745117434
1/12/15 16:30,0.0681911545922039,0.140484467712366,0.0601155218809654,0.0521684119341125
1/12/15 17:30,0.0497395549075498,0.0522296957495915,0.0636227441651279,0.0606444424882502
1/12/15 18:30,0.0333733629370106,0.0623633137527394,0.0407347417391026,0.0391694744010654
1/12/15 19:30,0.0314993579708827,0.0500370778006531,0.0406366406160225,0.0329808517284531
1/12/15 20:30,0.0151605103175867,0.0151633424774603,0.01207611829542,0.0112669170255149
1/12/15 21:30,0.0046757047522299,0.0028128881769739,0.0037927248071229,0.0030262687324038
1/12/15 22:30,0.0,0.0,0.0,0.0
1/12/15 23:30,0.0,0.0,0.0,0.0
1/13/15 00:30,0.0,0.0,0.0,0.0
1/13/15 01:30,0.0,0.0,0.0,0.0
1/13/15 02:30,0.0,0.0,0.0,0.0
1/13/15 03:30,0.0,0.0,0.0,0.0
1/13/15 04:30,0.0,0.0,0.0,0.0
1/13/15 05:30,0.0,0.0,0.0,0.0
1/13/15 06:30,0.0,0.0,0.0,0.0
1/13/15 07:30,0.0,0.0,0.0,0.0
1/13/15 08:30,0.0,0.0,0.0,0.0
1/13/15 09:30,0.0,0.0,0.0,0.0
1/13/15 10:30,0.0,0.0,0.0,0.0
1/13/15 11:30,0.0,0.0,0.0,0.0
1/13/15 12:30,0.0,0.0,0.1415678279001562,0.1562896233661548
1/13/15 13:30,0.2300265142247134,0.2501500832271704,0.3833853409976977,0.3813422437696976
1/13/15 14:30,0.3191231212443964,0.5656995050744116,0.5605891095826427,0.5624385811378738
1/13/15 15:30,0.4406952214415186,0.7371560493649814,0.5692045309688594,0.5169362313985308
1/13/15 16:30,0.7321501106154161,0.8810130678306356,0.6329181518338973,0.8661240558575461
1/13/15 17:30,0.8213473292867979,0.9765866396165256,0.9597571373190908,0.9599448336393372
1/13/15 18:30,0.8951920001653917,1.0121569497483942,0.6917763358435576,0.9898320552531832
1/13/15 19:30,0.8185574739142936,0.9521567211405588,0.7356829370111485,0.9402260570286396
1/13/15 20:30,0.697803102961638,0.7963891865073649,0.7970304463775771,0.3492764674398877
1/13/15 21:30,0.3999927613396193,0.393065608586713,0.0658906807980758,0.0042439320595239
1/13/15 22:30,0.0,0.0,0.0,0.0
1/13/15 23:30,0.0,0.0,0.0,0.0
1/14/15 00:30,0.0,0.0,0.0,0.0
1/14/15 01:30,0.0,0.0,0.0,0.0
1/14/15 02:30,0.0,0.0,0.0,0.0
1/14/15 03:30,0.0,0.0,0.0,0.0
1/14/15 04:30,0.0,0.0,0.0,0.0
1/14/15 05:30,0.0,0.0,0.0,0.0
1/14/15 06:30,0.0,0.0,0.0,0.0
1/14/15 07:30,0.0,0.0,0.0,0.0
1/14/15 08:30,0.0,0.0,0.0,0.0
1/14/15 09:30,0.0,0.0,0.0,0.0
1/14/15 10:30,0.0,0.0,0.0,0.0
1/14/15 11:30,0.0,0.0,0.0,0.0
1/14/15 12:30,0.0,0.0,0.0058847584662741,0.0050115384001107
1/14/15 13:30,0.2731297407920254,0.1070264875253596,0.14202264035981,0.0132526655002667
1/14/15 14:30,0.4257075778293579,0.3154005731886982,0.1683289848986533,0.0075413790565923
1/14/15 15:30,0.6464706718319103,0.3873090951020805,0.3962538883962667,0.1393150344222309
1/14/15 16:30,0.8553346567957174,0.4889046469009845,0.3231437083289794,0.3655080080368603
1/14/15 17:30,0.9499733411531364,0.4960361845072713,0.3620132080537139,0.0540277552613624
1/14/15 18:30,0.966718794025648,0.5765573925126758,0.3177406646929197,0.0467655598387275
1/14/15 19:30,0.9147809242579,0.5249253724606513,0.1523000694425393,0.1472683366712567
1/14/15 20:30,0.6347661064810053,0.4312323112779607,0.0191538431309238,0.0156777195224724
1/14/15 21:30,0.2468602446204726,0.2594877562858905,0.0032076268867942,0.2227378547038375
1/14/15 22:30,0.0,0.0,0.0,0.0
1/14/15 23:30,0.0,0.0,0.0,0.0
1/15/15 00:30,0.0,0.0,0.0,0.0
1/15/15 01:30,0.0,0.0,0.0,0.0
1/15/15 02:30,0.0,0.0,0.0,0.0
1/15/15 03:30,0.0,0.0,0.0,0.0
1/15/15 04:30,0.0,0.0,0.0,0.0
1/15/15 05:30,0.0,0.0,0.0,0.0
1/15/15 06:30,0.0,0.0,0.0,0.0
1/15/15 07:30,0.0,0.0,0.0,0.0
1/15/15 08:30,0.0,0.0,0.0,0.0
1/15/15 09:30,0.0,0.0,0.0,0.0
1/15/15 10:30,0.0,0.0,0.0,0.0
1/15/15 11:30,0.0,0.0,0.0,0.0
1/15/15 12:30,0.0,0.0393891226396127,0.0207771066693048,0.1259575140604495
1/15/15 13:30,0.1078034163617251,0.3458419704571729,0.1656829528572787,0.3573325746077607
1/15/15 14:30,0.3292222807416829,0.5314427644967737,0.2182468609802474,0.534157106093783
1/15/15 15:30,0.4422087991158044,0.6858695438656823,0.2917755628539337,0.69443111236518
1/15/15 16:30,0.6800332842485202,0.7285004588112707,0.443207321461428,0.8264321513792102
1/15/15 17:30,0.6744315023757972,0.9072136381100756,0.5783474117637775,0.9084136243408044
1/15/15 18:30,0.6032863585630449,0.933439420938864,0.6475407665282138,0.930279171779018
1/15/15 19:30,0.6262289895084151,0.8731286323596265,0.8409743220713513,0.858426317601171
1/15/15 20:30,0.5698159938881269,0.7014430343402779,0.6606595997727341,0.6809083329519541
1/15/15 21:30,0.2832215109849735,0.2759186296486684,0.2792250185221677,0.2511411566900333
1/15/15 22:30,0.0,0.0,0.0,0.0
1/15/15 23:30,0.0,0.0,0.0,0.0
1/16/15 00:30,0.0,0.0,0.0,0.0
1/16/15 01:30,0.0,0.0,0.0,0.0
1/16/15 02:30,0.0,0.0,0.0,0.0
1/16/15 03:30,0.0,0.0,0.0,0.0
1/16/15 04:30,0.0,0.0,0.0,0.0
1/16/15 05:30,0.0,0.0,0.0,0.0
1/16/15 06:30,0.0,0.0,0.0,0.0
1/16/15 07:30,0.0,0.0,0.0,0.0
1/16/15 08:30,0.0,0.0,0.0,0.0
1/16/15 09:30,0.0,0.0,0.0,0.0
1/16/15 10:30,0.0,0.0,0.0,0.0
1/16/15 11:30,0.0,0.0,0.0,0.0
1/16/15 12:30,0.0,0.0440092589973159,0.0921103098984064,0.0070142431981327
1/16/15 13:30,0.0423441812624337,0.1148292953078493,0.2140499123446642,0.0369419671838146
1/16/15 14:30,0.1074384234391083,0.3285302951305934,0.2861838845986554,0.1137004027459592
1/16/15 15:30,0.201351856984583,0.3657789311051839,0.6833187695946868,0.6826880822047781
1/16/15 16:30,0.1961185547046429,0.2905990496575525,0.5912271537406362,0.8203955907707904
1/16/15 17:30,0.1262551032256208,0.2801718124315884,0.5196931746684411,0.5722770618608233
1/16/15 18:30,0.564151407237975,0.2277647789818457,0.4294231707095809,0.2171435008937796
1/16/15 19:30,0.6695038318298285,0.5424924279257479,0.1890468535112522,0.2385520927801085
1/16/15 20:30,0.7002947763992875,0.4684638484647901,0.3719801265001383,0.6595956712366745
1/16/15 21:30,0.2356691918835109,0.1911066987059679,0.0673550078174055,0.2938178882973556
1/16/15 22:30,0.0,0.0,0.0,0.0
1/16/15 23:30,0.0,0.0,0.0,0.0
1/17/15 00:30,0.0,0.0,0.0,0.0
1/17/15 01:30,0.0,0.0,0.0,0.0
1/17/15 02:30,0.0,0.0,0.0,0.0
1/17/15 03:30,0.0,0.0,0.0,0.0
1/17/15 04:30,0.0,0.0,0.0,0.0
1/17/15 05:30,0.0,0.0,0.0,0.0
1/17/15 06:30,0.0,0.0,0.0,0.0
1/17/15 07:30,0.0,0.0,0.0,0.0
1/17/15 08:30,0.0,0.0,0.0,0.0
1/17/15 09:30,0.0,0.0,0.0,0.0
1/17/15 10:30,0.0,0.0,0.0,0.0
1/17/15 11:30,0.0,0.0,0.0,0.0
1/17/15 12:30,0.0,0.0618647227864005,0.0544202520716928,0.0140353733058808
1/17/15 13:30,0.2872848807141022,0.3692606023368964,0.206744063040679,0.3900312308597079
1/17/15 14:30,0.3342773460462779,0.5465279235746092,0.40532024558392,0.5575265388642981
1/17/15 15:30,0.5044902899049161,0.707817523359249,0.7147646058640666,0.7202475824778849
1/17/15 16:30,0.6486972830565257,0.5562375958170819,0.6202322902480935,0.8567152406086572
1/17/15 17:30,0.6792010537047845,0.6673435884674035,0.6571126946304278,0.9471408516784228
1/17/15 18:30,0.6421117804299141,0.942594270658588,0.95901763269732,0.9699932464057316
1/17/15 19:30,0.3254626803890602,0.8846667828100148,0.9029324266352814,0.914970607815302
1/17/15 20:30,0.387693323784936,0.4303907019663981,0.7507320330202525,0.751485689260375
1/17/15 21:30,0.1055886279115207,0.0188007104140764,0.1224059021350542,0.0051800651020881
1/17/15 22:30,0.0,0.0,0.0,0.0
1/17/15 23:30,0.0,0.0,0.0,0.0
1/18/15 00:30,0.0,0.0,0.0,0.0
1/18/15 01:30,0.0,0.0,0.0,0.0
1/18/15 02:30,0.0,0.0,0.0,0.0
1/18/15 03:30,0.0,0.0,0.0,0.0
1/18/15 04:30,0.0,0.0,0.0,0.0
